cod_ibge,ano,homicidios
352250,2010,45
270420,2010,9
352260,2010,5
270410,2010,6
352265,2010,1
270400,2010,9
352270,2010,3
352280,2010,0
270390,2010,1
352290,2010,0
270380,2010,13
352300,2010,0
270375,2010,1
352310,2010,95
270370,2010,1
352320,2010,2
270360,2010,0
352330,2010,2
270350,2010,1
352340,2010,12
352350,2010,0
270340,2010,3
352360,2010,0
270330,2010,3
352370,2010,0
270320,2010,6
352380,2010,0
270310,2010,15
352390,2010,16
270300,2010,9
352400,2010,8
352410,2010,5
270290,2010,10
352420,2010,0
270280,2010,6
352430,2010,9
270270,2010,3
352440,2010,36
270260,2010,12
352450,2010,0
270255,2010,6
352460,2010,1
352470,2010,5
270250,2010,2
352480,2010,4
270240,2010,36
352490,2010,0
270235,2010,7
352500,2010,14
270230,2010,33
352510,2010,2
270220,2010,7
352520,2010,3
352530,2010,13
270210,2010,9
352540,2010,0
270200,2010,3
352550,2010,0
270190,2010,0
352560,2010,1
270180,2010,5
352570,2010,3
352580,2010,1
270170,2010,15
352585,2010,0
270160,2010,5
352590,2010,22
270150,2010,1
352600,2010,3
270140,2010,7
352610,2010,2
270135,2010,0
352620,2010,25
352630,2010,5
270130,2010,13
352640,2010,6
270120,2010,7
352650,2010,2
270110,2010,4
352660,2010,1
270100,2010,20
352670,2010,11
270090,2010,4
352680,2010,3
352690,2010,22
270080,2010,3
352700,2010,0
270070,2010,6
352710,2010,10
270060,2010,4
352720,2010,13
270050,2010,6
352725,2010,0
270040,2010,33
352730,2010,0
352740,2010,0
270030,2010,159
352750,2010,0
270020,2010,5
352760,2010,0
270010,2010,4
352770,2010,1
261650,2010,8
352780,2010,0
261640,2010,64
352790,2010,0
352800,2010,2
261630,2010,9
352810,2010,0
261620,2010,8
352820,2010,0
261618,2010,2
352830,2010,0
261610,2010,1
352840,2010,11
261600,2010,4
352850,2010,9
261590,2010,3
352860,2010,1
352870,2010,0
261580,2010,6
352880,2010,2
261570,2010,0
352890,2010,0
261560,2010,12
352900,2010,15
261550,2010,1
352910,2010,0
261540,2010,24
352920,2010,4
261530,2010,18
352930,2010,8
261520,2010,0
352940,2010,69
352950,2010,0
261510,2010,2
352960,2010,0
261500,2010,7
352970,2010,3
261485,2010,7
352980,2010,1
261480,2010,3
352990,2010,1
261470,2010,1
353000,2010,0
261460,2010,11
353010,2010,2
261450,2010,14
353020,2010,3
353030,2010,7
261440,2010,0
353040,2010,0
261430,2010,4
353050,2010,2
261420,2010,11
353060,2010,35
261410,2010,14
353070,2010,14
261400,2010,1
353080,2010,5
353090,2010,0
261390,2010,31
353100,2010,0
261380,2010,2
353110,2010,11
261370,2010,32
353120,2010,0
261360,2010,7
353130,2010,1
261350,2010,9
353140,2010,3
353150,2010,4
261340,2010,11
353160,2010,1
261330,2010,7
353170,2010,0
261320,2010,8
353180,2010,16
261310,2010,5
353190,2010,1
261300,2010,9
353200,2010,3
353205,2010,0
261290,2010,2
353210,2010,1
261280,2010,2
353215,2010,2
261270,2010,10
353220,2010,0
261260,2010,6
353230,2010,1
261255,2010,5
353240,2010,4
353250,2010,0
261250,2010,42
353260,2010,3
261247,2010,6
353270,2010,0
261245,2010,7
353280,2010,0
261240,2010,5
353282,2010,0
261230,2010,5
353286,2010,0
261220,2010,6
353290,2010,0
261210,2010,0
353300,2010,2
353310,2010,0
261200,2010,5
353320,2010,0
261190,2010,6
353325,2010,0
261180,2010,20
353330,2010,0
261170,2010,1
353340,2010,3
261160,2010,669
353350,2010,5
353360,2010,0
261150,2010,22
353370,2010,0
261140,2010,6
353380,2010,0
261130,2010,13
353390,2010,4
261120,2010,3
353400,2010,0
261110,2010,86
353410,2010,1
353420,2010,0
261100,2010,9
353430,2010,4
261090,2010,40
353440,2010,133
261080,2010,11
353460,2010,1
261070,2010,115
353470,2010,9
261060,2010,12
353475,2010,0
261050,2010,5
353480,2010,1
261040,2010,6
353490,2010,1
353500,2010,1
261030,2010,1
353510,2010,1
261020,2010,6
353520,2010,1
261010,2010,4
353530,2010,3
261000,2010,22
353540,2010,3
260990,2010,16
353550,2010,8
353560,2010,1
260980,2010,4
353570,2010,0
260970,2010,8
353580,2010,1
260960,2010,216
353600,2010,0
260950,2010,9
353610,2010,1
260940,2010,21
353620,2010,2
260930,2010,3
353625,2010,0
260920,2010,8
353630,2010,0
353640,2010,1
260915,2010,7
353650,2010,7
260910,2010,0
353657,2010,0
260900,2010,9
353660,2010,0
260890,2010,22
353670,2010,0
260880,2010,18
353680,2010,0
353690,2010,0
260875,2010,5
353700,2010,1
260870,2010,3
353710,2010,5
260860,2010,0
353715,2010,1
260850,2010,13
353720,2010,0
260845,2010,3
353730,2010,10
353740,2010,4
260840,2010,4
353750,2010,0
260830,2010,10
353760,2010,17
260825,2010,2
353770,2010,0
260820,2010,7
353780,2010,4
260810,2010,18
353790,2010,3
353800,2010,18
260805,2010,2
353810,2010,3
260800,2010,4
353820,2010,1
260795,2010,2
353830,2010,0
260790,2010,295
353850,2010,2
260780,2010,10
353860,2010,2
353870,2010,61
260775,2010,31
353880,2010,1
260770,2010,2
353890,2010,0
260765,2010,16
353900,2010,1
260760,2010,17
353910,2010,3
260750,2010,6
353920,2010,4
353930,2010,3
260740,2010,2
353940,2010,0
260730,2010,4
353950,2010,4
260720,2010,39
353960,2010,0
260710,2010,0
353970,2010,0
260700,2010,3
353980,2010,15
353990,2010,0
260690,2010,4
354000,2010,0
260680,2010,55
354010,2010,1
260670,2010,5
354020,2010,7
260660,2010,14
354025,2010,0
260650,2010,5
354030,2010,0
354040,2010,1
260640,2010,22
354050,2010,1
260630,2010,2
354060,2010,3
260620,2010,39
354070,2010,4
260610,2010,9
354075,2010,5
260600,2010,49
354080,2010,1
354085,2010,0
260590,2010,8
354090,2010,3
260580,2010,4
354100,2010,47
260570,2010,20
354105,2010,1
260560,2010,3
354110,2010,0
260550,2010,2
354120,2010,1
354130,2010,5
260545,2010,0
354140,2010,45
260540,2010,9
354150,2010,5
260530,2010,8
354160,2010,4
260520,2010,23
354165,2010,0
260515,2010,2
354170,2010,1
354180,2010,0
260510,2010,8
354190,2010,1
260500,2010,7
354200,2010,0
260490,2010,5
354210,2010,1
260480,2010,2
354220,2010,4
260470,2010,11
354230,2010,0
354240,2010,3
260460,2010,9
354250,2010,1
260450,2010,7
354260,2010,7
260440,2010,2
354270,2010,0
260430,2010,2
354280,2010,0
260420,2010,10
354290,2010,0
260415,2010,3
354300,2010,2
354310,2010,0
260410,2010,122
354320,2010,0
260400,2010,29
354323,2010,0
260392,2010,6
354325,2010,0
260390,2010,3
354330,2010,21
260380,2010,3
354340,2010,65
354350,2010,3
260370,2010,11
354360,2010,1
260360,2010,1
354370,2010,0
260350,2010,4
354380,2010,0
260345,2010,57
354390,2010,24
260340,2010,3
354400,2010,3
354410,2010,4
260330,2010,1
354420,2010,0
260320,2010,8
354425,2010,5
260310,2010,4
354430,2010,1
260300,2010,12
354440,2010,0
260290,2010,127
354460,2010,2
260280,2010,16
354470,2010,0
260270,2010,4
354480,2010,3
354490,2010,0
260260,2010,24
354500,2010,3
260250,2010,1
354510,2010,0
260240,2010,2
354515,2010,1
260230,2010,14
354520,2010,13
260220,2010,11
354530,2010,5
354540,2010,3
260210,2010,6
354550,2010,1
260200,2010,3
354560,2010,1
260190,2010,18
354570,2010,0
260180,2010,4
354580,2010,20
260170,2010,15
354600,2010,0
260160,2010,5
354620,2010,1
260150,2010,8
354625,2010,1
354630,2010,6
260140,2010,10
354640,2010,4
260130,2010,2
354650,2010,1
260120,2010,31
354660,2010,1
260110,2010,14
354670,2010,5
260105,2010,10
354680,2010,5
354690,2010,0
260100,2010,4
354700,2010,1
260090,2010,11
354710,2010,0
260080,2010,5
354720,2010,0
260070,2010,10
354730,2010,14
260060,2010,3
354740,2010,0
354750,2010,1
260050,2010,10
354760,2010,2
260040,2010,4
260030,2010,12
354770,2010,2
354780,2010,101
260020,2010,1
354790,2010,1
260010,2010,11
354800,2010,6
260005,2010,57
354805,2010,0
251740,2010,0
354810,2010,0
354820,2010,0
251720,2010,0
354830,2010,0
251710,2010,1
354840,2010,1
251700,2010,4
354850,2010,51
251690,2010,2
354860,2010,0
251680,2010,0
354870,2010,70
354880,2010,10
251675,2010,0
354890,2010,12
251670,2010,5
354900,2010,0
251660,2010,1
354910,2010,3
251650,2010,4
354920,2010,0
251640,2010,1
354925,2010,0
354930,2010,0
251630,2010,0
354940,2010,5
251620,2010,13
354950,2010,1
251615,2010,0
354960,2010,1
251610,2010,2
354970,2010,2
354980,2010,45
251600,2010,0
251597,2010,0
354995,2010,4
251593,2010,0
355000,2010,0
251590,2010,0
355010,2010,5
251580,2010,2
355020,2010,1
355030,2010,1704
251570,2010,0
355040,2010,2
251560,2010,0
355050,2010,0
251550,2010,2
355060,2010,7
251540,2010,1
355070,2010,19
355080,2010,1
251530,2010,19
355090,2010,1
251520,2010,0
355100,2010,67
251510,2010,8
355110,2010,0
251500,2010,0
355120,2010,2
251490,2010,3
355130,2010,0
251480,2010,1
355140,2010,3
355150,2010,7
251470,2010,0
355160,2010,1
251465,2010,0
355170,2010,12
251460,2010,1
355180,2010,0
251455,2010,1
355190,2010,2
355200,2010,0
251450,2010,0
355210,2010,0
251445,2010,0
355220,2010,90
251440,2010,1
355230,2010,0
251430,2010,0
355240,2010,44
251420,2010,1
355250,2010,48
355255,2010,1
251410,2010,1
355260,2010,1
251400,2010,0
355270,2010,2
251398,2010,0
355280,2010,50
251396,2010,0
355290,2010,0
251394,2010,0
355300,2010,3
251392,2010,0
355310,2010,0
355320,2010,0
251390,2010,17
355330,2010,0
251385,2010,0
355340,2010,2
251380,2010,2
355350,2010,2
251370,2010,99
355360,2010,0
355365,2010,0
251365,2010,0
355370,2010,1
251360,2010,1
355380,2010,0
251350,2010,3
355385,2010,0
251340,2010,0
355390,2010,0
251335,2010,2
355395,2010,1
251330,2010,1
355400,2010,15
355410,2010,57
251320,2010,1
355420,2010,1
251315,2010,2
355430,2010,8
251310,2010,2
355440,2010,1
251300,2010,0
355450,2010,2
251290,2010,7
355460,2010,0
355465,2010,0
251280,2010,1
355470,2010,1
251278,2010,0
355480,2010,7
251276,2010,0
355490,2010,0
251275,2010,0
355495,2010,0
251274,2010,1
355500,2010,4
251272,2010,0
355510,2010,2
251270,2010,2
355520,2010,0
251260,2010,0
355530,2010,0
355535,2010,0
251250,2010,11
355540,2010,16
251240,2010,7
355550,2010,2
251230,2010,2
355560,2010,1
251220,2010,0
355570,2010,0
251210,2010,6
355580,2010,0
355590,2010,0
251207,2010,0
355600,2010,0
251203,2010,0
355610,2010,0
251200,2010,4
355620,2010,3
251190,2010,4
355630,2010,5
251180,2010,2
355635,2010,2
355640,2010,2
251170,2010,0
355645,2010,6
251160,2010,1
355650,2010,19
251150,2010,3
355660,2010,0
251140,2010,0
355670,2010,4
251130,2010,1
355680,2010,3
355690,2010,0
251120,2010,12
355695,2010,0
251110,2010,1
355700,2010,12
251100,2010,0
355710,2010,7
251090,2010,3
355715,2010,0
251080,2010,57
355720,2010,0
251070,2010,0
355730,2010,0
410010,2010,1
251065,2010,0
410020,2010,1
251060,2010,0
410030,2010,1
251050,2010,1
410040,2010,95
251040,2010,3
410045,2010,3
251030,2010,0
410050,2010,11
410060,2010,1
251020,2010,1
410070,2010,0
251010,2010,4
410080,2010,1
251000,2010,0
410090,2010,0
250990,2010,2
410100,2010,5
250980,2010,4
410105,2010,0
410110,2010,6
250970,2010,5
410115,2010,0
250960,2010,0
410120,2010,6
250950,2010,0
410130,2010,0
250940,2010,2
410140,2010,23
250939,2010,2
410150,2010,18
250937,2010,0
410160,2010,8
410165,2010,1
250933,2010,0
410170,2010,2
250930,2010,1
410180,2010,81
250920,2010,0
410185,2010,0
250915,2010,0
410190,2010,5
250910,2010,6
410200,2010,3
410210,2010,0
250905,2010,0
410220,2010,1
250900,2010,4
410230,2010,6
250890,2010,11
410240,2010,8
250880,2010,0
410250,2010,2
250870,2010,0
410260,2010,1
410270,2010,0
250860,2010,8
410275,2010,0
250855,2010,0
410280,2010,1
250850,2010,2
410290,2010,4
250840,2010,0
410300,2010,0
410302,2010,0
250830,2010,6
410304,2010,0
250820,2010,0
410305,2010,5
250810,2010,0
410310,2010,0
250800,2010,2
410315,2010,1
250790,2010,0
410320,2010,0
410322,2010,0
250780,2010,1
410330,2010,0
250770,2010,1
410335,2010,0
250760,2010,0
410337,2010,0
250750,2010,495
410340,2010,0
250740,2010,2
410345,2010,1
410347,2010,4
250730,2010,3
410350,2010,1
250720,2010,1
410360,2010,5
250710,2010,4
410370,2010,24
250700,2010,2
410380,2010,2
250690,2010,8
410390,2010,4
410395,2010,1
250680,2010,3
410400,2010,37
250670,2010,1
410405,2010,1
250660,2010,4
410410,2010,0
250650,2010,0
410420,2010,42
250640,2010,1
410425,2010,16
410430,2010,47
250630,2010,20
410440,2010,2
250625,2010,2
410442,2010,5
250620,2010,0
410445,2010,5
250610,2010,1
410450,2010,1
250600,2010,4
410460,2010,4
410465,2010,4
250590,2010,0
410470,2010,1
250580,2010,1
410480,2010,126
250570,2010,2
410490,2010,11
250560,2010,4
410500,2010,4
250550,2010,0
410510,2010,2
410520,2010,5
250540,2010,2
410530,2010,2
250535,2010,0
410540,2010,5
250530,2010,2
410550,2010,11
250527,2010,0
410560,2010,4
250523,2010,0
410570,2010,0
410580,2010,153
250520,2010,2
410590,2010,2
250510,2010,5
410600,2010,0
250500,2010,2
410610,2010,0
250490,2010,0
410620,2010,2
250485,2010,1
410630,2010,6
410640,2010,12
250480,2010,1
410645,2010,1
250470,2010,2
410650,2010,8
250460,2010,14
410655,2010,0
250450,2010,1
410657,2010,2
410660,2010,3
250440,2010,3
410670,2010,0
250435,2010,0
410680,2010,2
250430,2010,7
410685,2010,1
250420,2010,1
410690,2010,764
250415,2010,0
410700,2010,7
250410,2010,0
410710,2010,2
410712,2010,1
250407,2010,0
410715,2010,0
250403,2010,2
410720,2010,4
250400,2010,187
410725,2010,1
250390,2010,1
410730,2010,0
410740,2010,2
250380,2010,1
410750,2010,1
250375,2010,0
410752,2010,0
250370,2010,9
410753,2010,0
250360,2010,0
410754,2010,1
250355,2010,1
410755,2010,1
410760,2010,6
250350,2010,2
410765,2010,49
250330,2010,1
410770,2010,2
250320,2010,73
410773,2010,0
250310,2010,0
410775,2010,0
410780,2010,0
250300,2010,11
410785,2010,1
250290,2010,6
410790,2010,0
250280,2010,4
410800,2010,9
250270,2010,0
410810,2010,0
250260,2010,1
410820,2010,1
410830,2010,172
250250,2010,6
410832,2010,0
250240,2010,2
410840,2010,8
250230,2010,0
410845,2010,1
250220,2010,0
410850,2010,4
250215,2010,0
410855,2010,0
410860,2010,10
250210,2010,0
410865,2010,4
250205,2010,0
410870,2010,1
250200,2010,0
410880,2010,29
250190,2010,1
410890,2010,0
410895,2010,0
250180,2010,82
410900,2010,0
250170,2010,1
410910,2010,1
250160,2010,5
410920,2010,2
250157,2010,2
410930,2010,3
250153,2010,0
410940,2010,43
250150,2010,9
410950,2010,0
410960,2010,24
250140,2010,1
410965,2010,0
250135,2010,0
410970,2010,7
250130,2010,3
410975,2010,2
250120,2010,0
410980,2010,10
250115,2010,1
410990,2010,1
411000,2010,1
250110,2010,5
411005,2010,0
250100,2010,2
411007,2010,4
250090,2010,4
411010,2010,9
250080,2010,2
411020,2010,3
250077,2010,1
411030,2010,1
411040,2010,1
250073,2010,1
411050,2010,0
250070,2010,3
411060,2010,7
250060,2010,7
411065,2010,2
250057,2010,2
411070,2010,8
250053,2010,1
411080,2010,1
411090,2010,0
250050,2010,2
411095,2010,0
250040,2010,7
411100,2010,3
250030,2010,2
411110,2010,1
250020,2010,1
411120,2010,2
250010,2010,0
411125,2010,8
411130,2010,0
241500,2010,0
411140,2010,2
241490,2010,0
411150,2010,6
241480,2010,1
411155,2010,1
241475,2010,0
411160,2010,0
411170,2010,0
241470,2010,0
411180,2010,3
241460,2010,1
411190,2010,6
241450,2010,12
411200,2010,8
241445,2010,1
411210,2010,4
241440,2010,3
411220,2010,2
411230,2010,1
241430,2010,0
411240,2010,0
241420,2010,2
411250,2010,2
241415,2010,0
411270,2010,3
241410,2010,2
411275,2010,0
241400,2010,2
411280,2010,0
241390,2010,3
411290,2010,0
241380,2010,0
411295,2010,0
241370,2010,0
411300,2010,1
411310,2010,1
241360,2010,0
411320,2010,12
241355,2010,1
411325,2010,3
241350,2010,1
411330,2010,13
241340,2010,1
411340,2010,0
241335,2010,0
411342,2010,0
241330,2010,1
411345,2010,1
411350,2010,5
241320,2010,0
411360,2010,0
241310,2010,0
411370,2010,121
241300,2010,0
411373,2010,2
241290,2010,0
411375,2010,0
241280,2010,3
411380,2010,0
411390,2010,2
241270,2010,1
411400,2010,2
241260,2010,1
411410,2010,3
241255,2010,0
411420,2010,4
241250,2010,3
411430,2010,8
241240,2010,0
411435,2010,2
241230,2010,0
411440,2010,4
411450,2010,4
241220,2010,6
411460,2010,18
241210,2010,0
411470,2010,4
241200,2010,35
411480,2010,4
241190,2010,0
411490,2010,2
411500,2010,2
241180,2010,0
411510,2010,3
241170,2010,0
411520,2010,36
241160,2010,0
411530,2010,2
241150,2010,10
411535,2010,0
241142,2010,0
411540,2010,0
241140,2010,1
411545,2010,2
411550,2010,0
241120,2010,14
411560,2010,9
241110,2010,0
411570,2010,11
241105,2010,1
411573,2010,1
241100,2010,1
411575,2010,2
411580,2010,9
241090,2010,0
411585,2010,0
241080,2010,0
411590,2010,0
241070,2010,0
411600,2010,0
241060,2010,3
411605,2010,2
241050,2010,1
411610,2010,0
241040,2010,1
411620,2010,5
411630,2010,1
241030,2010,3
411640,2010,0
241025,2010,2
411650,2010,0
241020,2010,1
411660,2010,0
241010,2010,4
411670,2010,6
241000,2010,1
411680,2010,1
240990,2010,3
411690,2010,7
411695,2010,0
240980,2010,3
411700,2010,1
240970,2010,1
411705,2010,4
240960,2010,1
411710,2010,1
240950,2010,1
411720,2010,0
240940,2010,7
411721,2010,1
411722,2010,2
240933,2010,0
411725,2010,2
240930,2010,3
411727,2010,2
240920,2010,0
411729,2010,0
240910,2010,1
411730,2010,8
240895,2010,1
411740,2010,0
411745,2010,4
240890,2010,2
411750,2010,9
240880,2010,0
411760,2010,11
240870,2010,0
411770,2010,4
240860,2010,1
411780,2010,3
240850,2010,0
411790,2010,8
411800,2010,2
240840,2010,0
411810,2010,3
240830,2010,4
411820,2010,39
240820,2010,6
411830,2010,0
240810,2010,293
411840,2010,22
240800,2010,127
411845,2010,1
411850,2010,6
240790,2010,0
411860,2010,0
240780,2010,2
411870,2010,0
240770,2010,3
411880,2010,6
240760,2010,0
411885,2010,3
240750,2010,2
411890,2010,1
411900,2010,0
240740,2010,1
411910,2010,2
240730,2010,2
411915,2010,113
240725,2010,0
411920,2010,1
240720,2010,6
411925,2010,0
240710,2010,21
411930,2010,7
411940,2010,4
240700,2010,0
411950,2010,103
240690,2010,3
411960,2010,6
240680,2010,1
411965,2010,0
240670,2010,1
411970,2010,1
240660,2010,0
411980,2010,2
240650,2010,0
411990,2010,69
411995,2010,14
240640,2010,0
412000,2010,4
240630,2010,3
412010,2010,2
240620,2010,1
412015,2010,0
240615,2010,0
412020,2010,2
240610,2010,1
412030,2010,0
412033,2010,1
240600,2010,0
412035,2010,0
240590,2010,5
412040,2010,1
240580,2010,4
412050,2010,0
240570,2010,0
412060,2010,3
240560,2010,2
412065,2010,0
240550,2010,0
412070,2010,0
412080,2010,9
240540,2010,0
412085,2010,1
240530,2010,0
412090,2010,7
240520,2010,0
412100,2010,6
240510,2010,1
412110,2010,0
240500,2010,3
412120,2010,4
412125,2010,6
240490,2010,1
412130,2010,0
240485,2010,1
412135,2010,0
240480,2010,0
412140,2010,0
240470,2010,5
412150,2010,4
240460,2010,0
412160,2010,2
412170,2010,6
240450,2010,0
412175,2010,2
240440,2010,0
412180,2010,1
240430,2010,0
412190,2010,1
240420,2010,5
412200,2010,1
240410,2010,0
412210,2010,0
412215,2010,6
240400,2010,1
412217,2010,0
240390,2010,0
412220,2010,17
240380,2010,0
412230,2010,3
240375,2010,0
412240,2010,28
240370,2010,0
412250,2010,3
412260,2010,0
240360,2010,3
412265,2010,0
240350,2010,1
412270,2010,0
240340,2010,1
412280,2010,0
240330,2010,1
412290,2010,0
240325,2010,42
412300,2010,0
412310,2010,1
240320,2010,1
412320,2010,0
240310,2010,3
412330,2010,2
240300,2010,0
412340,2010,1
240290,2010,2
412350,2010,12
240280,2010,2
412360,2010,0
240270,2010,0
412370,2010,2
412380,2010,0
240260,2010,14
412382,2010,1
240250,2010,0
412385,2010,2
240240,2010,1
412390,2010,1
240230,2010,13
412395,2010,0
240220,2010,6
412400,2010,0
412402,2010,1
240210,2010,1
412405,2010,15
240200,2010,8
412410,2010,4
240190,2010,0
412420,2010,0
240185,2010,1
412430,2010,0
240180,2010,2
412440,2010,3
412450,2010,1
240170,2010,0
412460,2010,1
240165,2010,0
412470,2010,2
240160,2010,3
412480,2010,1
240150,2010,0
412490,2010,1
240145,2010,3
412500,2010,6
412510,2010,2
240140,2010,2
412520,2010,1
240130,2010,2
412530,2010,0
240120,2010,2
412535,2010,0
240110,2010,2
412540,2010,1
240100,2010,7
412545,2010,2
412550,2010,167
240090,2010,3
412555,2010,0
240080,2010,0
412560,2010,6
240070,2010,3
412570,2010,14
240060,2010,0
412575,2010,3
240050,2010,5
412580,2010,0
240040,2010,0
412590,2010,0
412600,2010,1
240030,2010,0
412610,2010,1
240020,2010,23
412620,2010,1
240010,2010,0
412625,2010,44
231410,2010,8
412627,2010,1
231400,2010,5
412630,2010,2
412635,2010,0
231395,2010,3
412640,2010,1
231390,2010,2
412650,2010,4
231380,2010,6
412660,2010,1
231375,2010,3
412665,2010,4
231370,2010,0
412667,2010,4
412670,2010,5
231360,2010,5
412680,2010,1
231355,2010,2
412690,2010,0
231350,2010,8
412700,2010,2
231340,2010,17
412710,2010,26
231335,2010,1
412720,2010,1
412730,2010,3
231330,2010,19
412740,2010,2
231325,2010,0
412750,2010,3
231320,2010,6
412760,2010,2
231310,2010,17
412770,2010,26
231300,2010,3
412780,2010,0
412785,2010,2
231290,2010,33
412788,2010,2
231280,2010,1
412790,2010,2
231270,2010,13
412795,2010,1
231260,2010,2
412796,2010,0
231250,2010,5
412800,2010,1
412810,2010,41
231240,2010,11
412820,2010,17
231230,2010,7
412830,2010,0
231220,2010,4
412840,2010,1
231210,2010,3
412850,2010,5
231200,2010,5
412853,2010,1
412855,2010,1
231195,2010,2
412860,2010,0
231190,2010,4
412862,2010,1
231180,2010,13
412863,2010,3
231170,2010,2
412865,2010,1
231160,2010,10
412870,2010,0
412880,2010,1
231150,2010,7
420005,2010,0
231140,2010,31
420010,2010,5
231135,2010,0
420020,2010,0
231130,2010,34
420030,2010,1
231126,2010,5
420040,2010,3
